date,customer_id,product_id,quantity,revenue
2024-04-09,10327,2006,2,2787.16
2024-04-09,10186,2000,3,9515.32
2024-04-09,10266,2006,4,5277.81
2024-04-09,10007,2002,2,7188.89
2024-04-09,10176,2007,4,19602.43
2024-04-09,10033,2003,2,583.54
2024-04-09,10382,2000,4,14646.89
2024-04-09,10052,2002,3,10977.53
2024-04-09,10367,2008,1,769.85
2024-04-09,10258,2004,1,2249.88
2024-04-09,10372,2004,2,4724.43
2024-04-09,10283,2008,3,2261.58
2024-04-09,10245,2009,2,5054.63
2024-04-09,10273,2008,2,1545.72
2024-04-09,10281,2001,2,9193.59
2024-04-09,10182,2008,2,1626.65
2024-04-09,10341,2009,2,4677.34
2024-04-09,10294,2003,3,864.07
2024-04-09,10142,2000,4,12641.24
2024-04-09,10306,2002,2,7123.51
2024-04-09,10161,2009,1,2321.64
2024-04-09,10494,2000,4,13168.5
2024-04-09,10242,2000,1,3471.11
2024-04-09,10295,2002,3,12278.81
2024-04-09,10491,2009,3,7960.73
2024-04-09,10443,2004,4,9456.77
2024-04-09,10427,2005,2,1276.0
2024-04-09,10082,2001,1,4636.29
2024-04-09,10138,2006,2,2677.28
2024-04-09,10342,2005,2,1136.37
2024-04-09,10165,2002,3,11278.37
2024-04-09,10013,2003,2,618.49
2024-04-09,10167,2003,2,599.41
2024-04-09,10435,2004,1,2309.9
2024-04-09,10077,2006,4,5283.97
2024-04-09,10206,2000,4,13767.66
2024-04-09,10231,2005,2,1317.88
2024-04-09,10165,2003,2,643.67
2024-04-09,10063,2009,2,4660.21
2024-04-09,10002,2003,3,935.01
2024-04-09,10018,2005,3,1784.62
2024-04-09,10465,2000,2,6972.52
2024-04-09,10187,2005,2,1177.89
2024-04-09,10201,2005,1,617.25
2024-04-09,10019,2005,4,2358.48
2024-04-09,10433,2008,2,1739.45
2024-04-09,10334,2003,2,641.54
2024-04-09,10136,2000,1,3495.19
2024-04-09,10158,2009,2,4658.97
2024-04-09,10452,2001,1,3931.61
2024-04-09,10337,2003,2,588.71
2024-04-09,10319,2005,3,1770.27
2024-04-09,10264,2000,4,13974.87
2024-04-09,10112,2005,2,1181.67
2024-04-09,10367,2006,2,2336.23
2024-04-09,10108,2003,1,277.17
2024-04-09,10105,2000,3,10228.26
2024-04-09,10488,2005,2,1234.15
2024-04-09,10489,2000,4,14766.88
2024-04-09,10342,2005,1,589.87
2024-04-09,10397,2002,1,4019.96
2024-04-09,10135,2000,1,3304.48
2024-04-09,10075,2005,4,2596.26
2024-04-09,10188,2006,1,1161.3
2024-04-09,10021,2005,1,586.96
2024-04-09,10012,2005,1,624.11
2024-04-09,10414,2008,4,3168.03
2024-04-09,10239,2002,4,15396.18
2024-04-09,10204,2009,3,7708.34
2024-04-09,10304,2009,4,10513.9
2024-04-09,10111,2005,2,1118.43
2024-04-09,10349,2003,1,289.56
2024-04-09,10451,2009,3,6915.97
2024-04-09,10346,2007,2,10530.64
2024-04-09,10214,2009,2,5101.02
2024-04-09,10321,2005,1,604.42
2024-04-09,10359,2003,3,806.31
2024-04-09,10296,2007,3,15406.3
2024-04-09,10234,2005,1,657.18
2024-04-09,10141,2007,4,19852.93
2024-04-09,10393,2005,1,604.26
2024-04-09,10381,2002,1,3897.12
2024-04-09,10439,2002,3,11188.83
2024-04-09,10307,2002,3,11469.95
2024-04-09,10245,2004,4,9348.42
2024-04-09,10222,2000,3,10370.12
2024-04-09,10221,2005,2,1266.79
2024-04-09,10463,2004,4,9731.49
2024-04-09,10193,2004,3,8075.27
2024-04-09,10065,2000,3,10872.79
2024-04-09,10271,2002,4,14294.58
2024-04-09,10260,2007,2,10761.22
2024-04-09,10089,2000,3,10272.69
2024-04-09,10452,2003,3,801.66
2024-04-09,10379,2009,1,2460.43
2024-04-09,10017,2007,1,4879.32
2024-04-09,10017,2001,3,13059.12
2024-04-09,10048,2009,4,11073.99
2024-04-09,10277,2001,4,18534.21
2024-04-09,10198,2004,1,2244.73
2024-04-09,10383,2000,3,11525.18
2024-04-09,10459,2002,3,12797.79
2024-04-09,10067,2006,2,2762.54
2024-04-09,10011,2004,3,6759.45
2024-04-09,10076,2008,2,1719.16
2024-04-09,10235,2008,4,3056.68
2024-04-09,10270,2009,1,2644.21
2024-04-09,10139,2005,2,1155.58
2024-04-09,10353,2004,1,2367.02
2024-04-09,10390,2001,3,14029.27
2024-04-09,10472,2001,2,7927.96
2024-04-09,10463,2009,1,2693.77
2024-04-09,10374,2000,1,3315.86
2024-04-09,10081,2004,3,7186.05
2024-04-09,10420,2007,1,4688.46
2024-04-09,10439,2000,4,14414.18
2024-04-09,10415,2000,4,13808.24
2024-04-09,10494,2009,2,5462.92
2024-04-09,10128,2003,3,864.31
2024-04-09,10458,2003,4,1093.82
2024-04-09,10430,2004,3,7783.63
2024-04-09,10346,2001,2,9490.76
2024-04-09,10456,2006,1,1175.06
2024-04-09,10067,2006,4,5641.07
2024-04-09,10454,2007,4,20260.6
2024-04-09,10302,2004,4,10592.27
2024-04-09,10287,2005,4,2670.39
2024-04-09,10183,2009,1,2316.45
2024-04-09,10242,2004,4,9163.09
2024-04-09,10233,2003,2,557.01
2024-04-09,10168,2009,4,9198.03
2024-04-09,10404,2000,3,10561.52
2024-04-09,10308,2000,4,12702.43
2024-04-09,10209,2003,4,1262.06
2024-04-09,10095,2003,1,318.43
2024-04-09,10384,2002,4,16581.53
2024-04-09,10347,2002,1,4211.14
2024-04-09,10361,2001,2,7846.58
2024-04-09,10402,2007,2,10674.23
2024-04-09,10063,2007,1,5302.69
2024-04-09,10436,2008,3,2476.38
2024-04-09,10070,2004,4,10671.42
2024-04-09,10258,2009,2,4712.76
2024-04-09,10348,2002,1,4149.86
2024-04-09,10485,2009,3,8323.88
2024-04-09,10178,2004,3,7060.03
2024-04-09,10032,2001,2,7853.06
2024-04-09,10109,2009,4,9680.65
2024-04-09,10213,2005,1,666.81
2024-04-09,10127,2001,2,8195.61
2024-04-09,10014,2009,3,7854.04
2024-04-09,10098,2005,4,2212.14
2024-04-09,10155,2006,4,5514.95
2024-04-09,10169,2002,4,16659.57
2024-04-09,10405,2007,4,19394.4
2024-04-09,10415,2002,3,10590.51
2024-04-09,10381,2008,1,859.56
2024-04-09,10265,2003,2,530.37
2024-04-09,10487,2000,3,11463.54
2024-04-09,10037,2006,4,5427.84
2024-04-09,10042,2002,1,3724.51
2024-04-09,10059,2004,2,4568.66
2024-04-09,10395,2005,2,1334.01
2024-04-09,10379,2000,3,9803.25
2024-04-09,10454,2003,1,291.02
2024-04-09,10006,2005,2,1106.57
2024-04-09,10380,2001,2,8913.69
2024-04-09,10281,2002,3,10712.04
2024-04-09,10343,2006,1,1357.53
2024-04-09,10164,2008,1,749.75
2024-04-09,10229,2008,2,1465.73
2024-04-09,10232,2005,3,1914.16
2024-04-09,10136,2005,1,674.43
2024-04-09,10347,2002,1,4071.38
2024-04-09,10370,2002,1,4233.37
2024-04-09,10289,2009,2,4771.0
2024-04-09,10101,2008,4,3070.52
2024-04-09,10123,2001,4,16997.23
2024-04-09,10193,2006,1,1336.63
2024-04-09,10402,2001,1,4627.08
2024-04-09,10173,2006,3,3922.35
2024-04-09,10344,2007,4,21625.44
2024-04-09,10059,2004,1,2250.35
2024-04-09,10335,2004,1,2411.33
2024-04-09,10369,2004,4,9334.96
2024-04-09,10391,2004,3,7120.76
2024-04-09,10430,2004,1,2486.44
2024-04-09,10112,2009,1,2597.03
2024-04-09,10240,2000,4,13953.32
2024-04-09,10206,2005,3,1843.19
2024-04-09,10339,2003,3,940.18
2024-04-09,10267,2004,3,6929.16
2024-04-09,10317,2006,3,4053.83
2024-04-09,10245,2005,3,1819.48
2024-04-09,10364,2002,2,7643.59
2024-04-09,10337,2002,4,16068.48
2024-04-09,10114,2005,3,1973.75
2024-04-09,10363,2008,3,2296.07
2024-04-09,10030,2007,2,10821.49
2024-04-09,10149,2000,1,3340.71
2024-04-09,10357,2009,2,4641.93
2024-04-09,10014,2007,1,4637.1
2024-04-09,10131,2000,1,3263.02
2024-04-09,10126,2000,3,11365.86
2024-04-09,10348,2007,2,9511.73
2024-04-09,10175,2005,2,1148.55
2024-04-09,10356,2006,1,1275.48
2024-04-09,10351,2009,4,9913.48
2024-04-09,10367,2005,1,667.67
2024-04-09,10084,2003,2,583.74
2024-04-09,10258,2007,3,13786.83
2024-04-09,10388,2001,3,12429.36
2024-04-09,10111,2000,4,13709.3
2024-04-09,10366,2005,4,2326.23
2024-04-09,10133,2003,3,922.36
2024-04-09,10170,2004,1,2572.47
2024-04-09,10411,2008,4,3335.1
2024-04-09,10062,2000,1,3812.63
2024-04-09,10099,2000,2,6829.3
2024-04-09,10405,2002,4,14464.28
2024-04-09,10252,2008,3,2453.43
2024-04-09,10094,2004,3,6737.02
2024-04-09,10205,2005,2,1223.69
2024-04-09,10491,2005,3,1662.04
2024-04-09,10327,2001,2,8242.86
2024-04-09,10118,2006,4,5012.25
2024-04-09,10280,2008,3,2271.61
2024-04-09,10349,2002,1,4157.42
2024-04-09,10022,2006,2,2679.54
2024-04-09,10100,2006,2,2605.91
2024-04-09,10335,2000,3,9703.27
2024-04-09,10062,2003,2,532.83
2024-04-09,10229,2000,4,13581.51
2024-04-09,10016,2004,4,9810.4
2024-04-09,10153,2008,4,3286.86
2024-04-09,10464,2005,1,628.42
2024-04-09,10497,2009,3,8154.7
2024-04-09,10121,2007,3,14498.36
2024-04-09,10283,2002,3,12860.51
2024-04-09,10026,2009,3,7536.03
2024-04-09,10225,2004,1,2325.87
2024-04-09,10234,2004,1,2331.57
2024-04-09,10001,2006,4,5114.37
2024-04-09,10348,2001,3,13145.04
2024-04-09,10096,2009,1,2652.2
2024-04-09,10016,2003,3,826.75
2024-04-09,10448,2005,2,1225.32
2024-04-09,10479,2004,3,6630.72
2024-04-09,10385,2009,1,2736.9
2024-04-09,10175,2002,4,16602.23
2024-04-09,10033,2008,3,2284.07
2024-04-09,10215,2007,1,4655.49
2024-04-09,10351,2004,2,4948.84
2024-04-09,10355,2006,2,2709.64
2024-04-09,10096,2008,2,1678.14
2024-04-09,10000,2001,3,13191.88
2024-04-09,10054,2001,4,17853.67
2024-04-09,10213,2004,1,2376.13
2024-04-09,10495,2000,3,11340.11
2024-04-09,10390,2001,1,4526.78
2024-04-09,10482,2009,2,4999.11
2024-04-09,10356,2006,2,2487.64
2024-04-09,10066,2005,2,1271.63
2024-04-09,10385,2008,3,2429.58
2024-04-09,10347,2004,1,2347.83
2024-04-09,10042,2007,2,9858.18
2024-04-09,10057,2008,4,3237.48
2024-04-09,10474,2003,4,1095.22
2024-04-09,10090,2007,4,19942.68
2024-04-09,10290,2006,2,2608.4
2024-04-09,10269,2008,2,1571.34
2024-04-09,10212,2000,2,7415.82
2024-04-09,10343,2002,3,11830.91
2024-04-09,10470,2008,4,2989.37
2024-04-09,10312,2004,2,4734.44
2024-04-09,10011,2001,1,3949.23
2024-04-09,10181,2004,4,10630.63
2024-04-09,10463,2000,2,7210.53
2024-04-09,10275,2003,3,935.38
2024-04-09,10241,2006,1,1223.69
2024-04-09,10470,2005,3,1873.97
2024-04-09,10343,2006,2,2533.59
2024-04-09,10286,2003,3,922.84
2024-04-09,10333,2009,4,10580.84
2024-04-09,10488,2003,1,311.65
2024-04-09,10411,2007,4,21267.1
2024-04-09,10362,2003,4,1096.32
2024-04-09,10159,2002,4,14178.61
2024-04-09,10408,2007,4,17978.3
2024-04-09,10006,2002,2,8150.95
2024-04-09,10145,2004,2,5189.42
2024-04-09,10020,2005,3,1900.97
2024-04-09,10449,2001,2,8288.88
2024-04-09,10097,2008,2,1532.43
2024-04-09,10280,2007,1,4767.6
2024-04-09,10315,2001,2,9288.93
2024-04-09,10294,2004,2,5144.4
2024-04-09,10159,2007,2,9130.79
2024-04-09,10128,2007,3,14846.8
2024-04-09,10401,2003,2,567.16
2024-04-09,10100,2006,3,4115.69
2024-04-09,10013,2002,4,14880.4
2024-04-09,10428,2003,2,568.24
2024-04-09,10268,2007,2,9200.66
2024-04-09,10441,2000,3,10188.25
2024-04-09,10459,2006,3,3783.64
2024-04-09,10311,2004,4,10126.31
2024-04-09,10124,2004,1,2534.94
2024-04-09,10396,2006,1,1194.99
2024-04-09,10197,2005,3,1721.54
2024-04-09,10017,2009,3,7823.34
2024-04-09,10447,2001,1,4467.93
2024-04-09,10155,2000,4,15019.32
2024-04-09,10030,2004,4,9098.86
2024-04-09,10183,2004,3,7763.93
2024-04-09,10140,2002,1,3632.27
2024-04-09,10470,2005,4,2293.17
2024-04-09,10135,2000,4,13325.23
2024-04-09,10042,2004,1,2407.27
2024-04-09,10087,2004,1,2438.56
2024-04-09,10056,2008,1,865.2
2024-04-09,10026,2004,2,4998.14
2024-04-09,10255,2002,1,3572.77
2024-04-09,10355,2008,1,870.26
2024-04-09,10019,2005,2,1302.13
2024-04-09,10454,2004,2,4447.83
2024-04-09,10461,2003,2,609.5
2024-04-09,10416,2007,3,13460.16
2024-04-09,10377,2003,2,566.33
2024-04-09,10054,2000,2,7214.17
2024-04-09,10190,2002,1,3935.8
2024-04-09,10139,2000,2,6591.64
2024-04-09,10132,2002,4,14763.87
2024-04-09,10091,2007,2,10231.86
2024-04-09,10079,2006,1,1157.53
2024-04-09,10098,2006,3,3552.34
2024-04-09,10116,2000,4,15418.33
2024-04-09,10173,2003,4,1274.38
2024-04-09,10211,2009,3,7566.36
2024-04-09,10083,2007,3,14667.71
2024-04-09,10169,2000,4,13169.82
2024-04-09,10168,2003,3,967.32
2024-04-09,10087,2008,2,1517.39
2024-04-09,10296,2005,1,619.66
2024-04-09,10247,2003,3,797.58
2024-04-09,10098,2000,4,15262.68
2024-04-09,10220,2004,1,2419.64
2024-04-09,10244,2004,2,4988.78
2024-04-09,10043,2001,1,4531.02
2024-04-09,10441,2005,1,674.67
2024-04-09,10493,2009,2,5473.33
2024-04-09,10100,2006,1,1265.73
2024-04-09,10067,2004,1,2645.67
2024-04-09,10111,2005,1,586.67
2024-04-09,10253,2009,3,7204.33
2024-04-09,10295,2007,3,14271.41
2024-04-09,10452,2001,1,4040.96
2024-04-09,10279,2005,1,569.46
2024-04-09,10016,2000,4,14564.15
2024-04-09,10354,2000,2,6664.43
2024-04-09,10236,2004,4,8951.45
2024-04-09,10031,2001,1,3987.67
2024-04-09,10249,2008,2,1614.31
2024-04-09,10107,2007,3,14788.28
2024-04-09,10207,2006,4,5076.33
2024-04-09,10354,2008,3,2436.72
2024-04-09,10184,2000,4,12866.58
2024-04-09,10491,2003,2,568.56
2024-04-09,10480,2005,3,1896.01
2024-04-09,10318,2004,2,4746.38
2024-04-09,10433,2003,1,273.2
2024-04-09,10053,2002,2,7697.23
2024-04-09,10227,2008,2,1628.77
2024-04-09,10087,2009,4,10401.54
2024-04-09,10398,2003,3,863.02
2024-04-09,10014,2002,2,8396.69
2024-04-09,10417,2007,2,10604.08
2024-04-09,10142,2003,3,854.97
2024-04-09,10129,2002,3,12548.29
2024-04-09,10338,2008,4,3093.7
2024-04-09,10185,2004,2,4721.66
2024-04-09,10469,2001,2,9240.53
2024-04-09,10422,2004,3,7788.15
2024-04-10,10141,2009,4,9652.57
2024-04-10,10214,2002,3,10915.62
2024-04-10,10428,2007,2,10353.31
2024-04-10,10362,2001,4,15651.05
2024-04-10,10127,2002,3,11773.15
2024-04-10,10489,2009,4,9280.34
2024-04-10,10106,2004,1,2538.85
2024-04-10,10288,2004,1,2687.96
2024-04-10,10195,2006,3,4057.65
2024-04-10,10367,2001,2,8430.59
2024-04-10,10417,2006,3,4044.18
2024-04-10,10217,2009,3,7732.04
2024-04-10,10343,2003,1,275.71
2024-04-10,10353,2007,2,10029.34
2024-04-10,10017,2008,2,1556.96
2024-04-10,10107,2001,1,4523.8
2024-04-10,10258,2007,1,4596.85
2024-04-10,10012,2000,3,10490.45
2024-04-10,10135,2002,2,7173.79
2024-04-10,10245,2006,2,2810.92
2024-04-10,10076,2000,2,6315.06
2024-04-10,10056,2001,2,8108.49
2024-04-10,10152,2009,4,9968.4
2024-04-10,10452,2007,1,4540.02
2024-04-10,10181,2005,4,2551.79
2024-04-10,10329,2002,3,11353.9
2024-04-10,10093,2009,4,10066.67
2024-04-10,10101,2004,2,4526.62
2024-04-10,10091,2003,1,284.96
2024-04-10,10026,2008,1,780.69
2024-04-10,10242,2000,1,3283.55
2024-04-10,10452,2007,2,10633.47
2024-04-10,10224,2009,3,7815.89
2024-04-10,10004,2002,3,10814.16
2024-04-10,10238,2000,2,6396.51
2024-04-10,10293,2007,1,5016.64
2024-04-10,10316,2004,1,2420.0
2024-04-10,10425,2007,1,5210.32
2024-04-10,10450,2005,3,1971.16
2024-04-10,10417,2001,1,4373.31
2024-04-10,10065,2004,3,7460.93
2024-04-10,10026,2007,3,15321.64
2024-04-10,10293,2000,4,13842.04
2024-04-10,10278,2009,4,9873.08
2024-04-10,10071,2003,2,556.05
2024-04-10,10476,2003,4,1063.98
2024-04-10,10087,2000,2,6335.74
2024-04-10,10409,2002,2,7993.99
2024-04-10,10446,2009,4,10849.81
2024-04-10,10488,2000,2,6644.26
2024-04-10,10431,2008,4,2919.76
2024-04-10,10119,2001,2,7833.26
2024-04-10,10091,2003,2,639.28
2024-04-10,10372,2007,1,4981.75
2024-04-10,10038,2008,4,3476.27
2024-04-10,10345,2008,3,2186.31
2024-04-10,10378,2000,3,10534.75
2024-04-10,10085,2002,2,8083.11
2024-04-10,10062,2005,4,2368.44
2024-04-10,10166,2007,2,9213.83
2024-04-10,10354,2005,1,667.31
2024-04-10,10248,2002,3,11070.56
2024-04-10,10300,2002,1,3532.07
2024-04-10,10384,2003,1,305.18
2024-04-10,10060,2005,4,2511.87
2024-04-10,10226,2000,4,12759.75
2024-04-10,10244,2002,4,14537.93
2024-04-10,10082,2002,2,8400.76
2024-04-10,10238,2007,3,15795.52
2024-04-10,10369,2008,3,2356.54
2024-04-10,10391,2001,2,7789.54
2024-04-10,10175,2005,3,1839.12
2024-04-10,10047,2002,1,3609.63
2024-04-10,10035,2004,2,4872.75
2024-04-10,10051,2007,2,10823.3
2024-04-10,10027,2006,1,1392.85
2024-04-10,10369,2008,2,1716.67
2024-04-10,10290,2003,3,934.3
2024-04-10,10128,2003,4,1219.93
2024-04-10,10113,2003,2,634.74
2024-04-10,10404,2001,3,13583.08
2024-04-10,10222,2007,4,18404.71
2024-04-10,10040,2007,1,5409.51
2024-04-10,10186,2008,4,3042.44
2024-04-10,10038,2005,1,654.36
2024-04-10,10479,2000,1,3591.28
2024-04-10,10463,2002,1,4290.57
2024-04-10,10109,2004,1,2696.31
2024-04-10,10265,2001,1,4739.97
2024-04-10,10400,2009,3,7659.39
2024-04-10,10436,2003,1,301.87
2024-04-10,10055,2005,1,605.51
2024-04-10,10453,2001,1,4659.8
2024-04-10,10291,2006,1,1369.64
2024-04-10,10352,2006,3,3990.19
2024-04-10,10153,2003,3,913.08
2024-04-10,10051,2001,1,4639.2
2024-04-10,10348,2003,4,1234.81
2024-04-10,10072,2003,2,559.19
2024-04-10,10492,2009,4,9290.09
2024-04-10,10202,2001,4,18318.7
2024-04-10,10039,2004,1,2409.74
2024-04-10,10225,2003,2,550.94
2024-04-10,10038,2005,1,605.47
2024-04-10,10486,2000,4,13516.46
2024-04-10,10431,2002,1,4028.99
2024-04-10,10172,2003,2,630.51
2024-04-10,10138,2007,1,4702.82
2024-04-10,10424,2003,2,609.11
2024-04-10,10285,2003,3,933.87
2024-04-10,10377,2001,3,12456.56
2024-04-10,10029,2000,1,3378.36
2024-04-10,10062,2005,4,2622.96
2024-04-10,10335,2002,3,12636.79
2024-04-10,10293,2008,2,1473.14
2024-04-10,10176,2003,4,1185.37
2024-04-10,10135,2007,3,15941.8
2024-04-10,10202,2002,1,4089.13
2024-04-10,10388,2009,3,7019.53
2024-04-10,10087,2007,2,9667.25
2024-04-10,10083,2008,3,2443.6
2024-04-10,10477,2004,3,7136.0
2024-04-10,10076,2008,4,3332.63
2024-04-10,10374,2003,1,267.58
2024-04-10,10388,2000,3,11338.94
2024-04-10,10391,2006,3,3682.99
2024-04-10,10258,2004,4,10552.85
2024-04-10,10280,2007,1,5177.08
2024-04-10,10437,2006,4,5444.93
2024-04-10,10444,2005,2,1260.36
2024-04-10,10139,2006,4,5068.66
2024-04-10,10080,2006,3,3954.06
2024-04-10,10404,2008,1,846.8
2024-04-10,10283,2006,2,2400.36
2024-04-10,10169,2000,2,6930.14
2024-04-10,10436,2000,3,10464.95
2024-04-10,10121,2002,3,11765.11
2024-04-10,10412,2006,3,3617.69
2024-04-10,10263,2008,1,746.92
2024-04-10,10329,2007,1,4639.99
2024-04-10,10033,2007,4,20522.55
2024-04-10,10486,2007,2,10026.06
2024-04-10,10110,2002,2,8517.27
2024-04-10,10203,2006,3,4166.09
2024-04-10,10208,2008,3,2247.49
2024-04-10,10147,2001,1,4515.03
2024-04-10,10186,2005,2,1230.07
2024-04-10,10397,2000,2,7294.69
2024-04-10,10489,2003,3,871.57
2024-04-10,10294,2002,1,4189.47
2024-04-10,10291,2009,4,9588.6
2024-04-10,10205,2003,3,945.62
2024-04-10,10127,2004,4,9013.46
2024-04-10,10422,2003,2,570.11
2024-04-10,10176,2007,1,4858.83
2024-04-10,10145,2009,2,5358.71
2024-04-10,10086,2008,3,2323.21
2024-04-10,10300,2004,3,7521.76
2024-04-10,10114,2003,4,1199.0
2024-04-10,10170,2008,4,2971.96
2024-04-10,10215,2001,1,4392.75
2024-04-10,10180,2007,2,10456.95
2024-04-10,10259,2003,3,922.81
2024-04-10,10217,2000,3,10235.4
2024-04-10,10239,2002,4,17099.5
2024-04-10,10443,2000,4,13606.88
2024-04-10,10141,2008,1,866.63
2024-04-10,10195,2007,1,5178.9
2024-04-10,10271,2006,3,4243.08
2024-04-10,10271,2009,3,7605.62
2024-04-10,10377,2007,4,21185.82
2024-04-10,10193,2008,2,1542.0
2024-04-10,10302,2008,3,2390.99
2024-04-10,10391,2008,4,3132.11
2024-04-10,10276,2001,2,8751.23
2024-04-10,10323,2008,4,3341.45
2024-04-10,10028,2005,2,1151.13
2024-04-10,10325,2003,4,1270.87
2024-04-10,10341,2001,3,14216.37
2024-04-10,10232,2008,1,778.65
2024-04-10,10191,2000,3,11109.91
2024-04-10,10446,2007,1,4517.35
2024-04-10,10172,2003,1,303.31
2024-04-10,10045,2003,4,1151.46
2024-04-10,10485,2008,4,3445.15
2024-04-10,10306,2005,2,1154.23
2024-04-10,10053,2002,1,3902.55
2024-04-10,10409,2007,4,18930.78
2024-04-10,10299,2003,1,320.61
2024-04-10,10416,2005,4,2374.18
2024-04-10,10103,2008,3,2303.78
2024-04-10,10025,2006,3,3548.91
2024-04-10,10388,2009,3,7095.12
2024-04-10,10327,2002,4,15895.62
2024-04-10,10203,2007,1,4578.97
2024-04-10,10339,2009,2,5423.19
2024-04-10,10324,2007,4,20465.91
2024-04-10,10029,2007,3,15690.94
2024-04-10,10121,2003,2,557.5
2024-04-10,10484,2006,4,4669.71
2024-04-10,10118,2008,3,2166.49
2024-04-10,10317,2008,4,3060.72
2024-04-10,10227,2003,4,1156.91
2024-04-10,10015,2004,1,2449.44
2024-04-10,10436,2000,4,12687.86
2024-04-10,10375,2008,3,2492.68
2024-04-10,10133,2009,1,2611.89
2024-04-10,10309,2003,2,637.67
2024-04-10,10127,2003,2,576.07
2024-04-10,10168,2006,1,1383.89
2024-04-10,10138,2007,3,13904.35
2024-04-10,10135,2002,4,14978.97
2024-04-10,10484,2004,2,4556.3
2024-04-10,10224,2002,2,7581.24
2024-04-10,10310,2008,4,3208.38
2024-04-10,10466,2009,2,5378.9
2024-04-10,10431,2005,4,2223.33
2024-04-10,10465,2007,2,9853.87
2024-04-10,10438,2008,1,746.13
2024-04-10,10365,2002,3,11351.38
2024-04-10,10057,2000,3,9729.25
2024-04-10,10291,2008,2,1734.93
2024-04-10,10094,2006,3,3499.85
2024-04-10,10323,2001,4,18481.45
2024-04-10,10399,2005,3,1665.96
2024-04-10,10236,2001,4,16564.0
2024-04-10,10324,2007,1,4547.51
2024-04-10,10435,2002,4,14891.52
2024-04-10,10295,2002,2,8117.02
2024-04-10,10142,2007,4,19278.98
2024-04-10,10471,2005,3,1930.1
2024-04-10,10226,2009,3,7749.05
2024-04-10,10249,2009,4,9369.46
2024-04-10,10219,2002,1,4281.53
2024-04-10,10291,2002,1,3671.69
2024-04-10,10488,2001,2,7866.07
2024-04-10,10462,2008,2,1459.52
2024-04-10,10215,2002,2,8301.85
2024-04-10,10316,2009,1,2496.36
2024-04-10,10390,2002,1,4296.54
2024-04-10,10238,2000,1,3328.03
2024-04-10,10148,2000,2,7235.84
2024-04-10,10194,2002,2,8370.82
2024-04-10,10252,2001,4,17873.18
2024-04-10,10192,2000,1,3741.56
2024-04-10,10021,2000,1,3541.67
2024-04-10,10168,2005,4,2234.69
2024-04-10,10499,2009,3,8215.49
2024-04-10,10105,2009,1,2459.08
2024-04-10,10148,2006,1,1338.96
2024-04-10,10487,2001,4,17301.17
2024-04-10,10194,2000,1,3505.04
2024-04-10,10401,2005,1,647.26
2024-04-10,10419,2006,4,5438.0
2024-04-10,10467,2007,3,16032.25
2024-04-10,10056,2002,4,14673.37
2024-04-10,10089,2008,4,3221.84
2024-04-10,10411,2008,2,1471.67
2024-04-10,10200,2006,2,2417.01
2024-04-10,10025,2008,3,2183.13
2024-04-10,10445,2002,1,3870.62
2024-04-10,10460,2007,1,4937.42
2024-04-10,10083,2003,4,1075.1
2024-04-10,10326,2006,1,1322.69
2024-04-10,10148,2000,2,7016.27
2024-04-10,10039,2005,3,1985.79
2024-04-10,10124,2002,3,11534.63
2024-04-10,10483,2003,4,1280.68
2024-04-10,10353,2006,1,1175.96
2024-04-10,10143,2006,1,1309.42
2024-04-10,10001,2004,1,2576.45
2024-04-10,10315,2009,2,5377.08
2024-04-10,10092,2004,1,2511.42
2024-04-10,10189,2005,4,2665.08
2024-04-10,10254,2000,4,12701.77
2024-04-10,10214,2000,4,15124.84
2024-04-10,10034,2004,1,2634.84
2024-04-10,10361,2007,3,13486.46
2024-04-10,10379,2005,1,559.04
2024-04-10,10122,2005,2,1151.0
2024-04-10,10108,2004,4,9111.15
2024-04-10,10063,2009,3,7544.33
2024-04-10,10167,2008,4,3372.42
2024-04-10,10380,2009,4,11014.58
2024-04-10,10275,2007,3,13593.38
2024-04-10,10443,2005,2,1160.16
2024-04-10,10396,2002,4,16543.11
2024-04-10,10293,2009,1,2520.96
2024-04-10,10103,2004,3,7733.6
2024-04-10,10026,2005,4,2669.61
2024-04-10,10263,2008,1,816.25
2024-04-10,10403,2000,3,9740.9
2024-04-10,10494,2009,3,7846.93
2024-04-10,10069,2008,4,3083.61
2024-04-10,10358,2002,2,7434.47
2024-04-10,10210,2002,3,10715.56
2024-04-10,10228,2004,3,7211.39
2024-04-10,10365,2003,1,284.07
2024-04-10,10288,2008,2,1701.63
2024-04-11,10435,2004,4,10000.47
2024-04-11,10180,2005,2,1211.21
2024-04-11,10438,2006,4,5055.1
2024-04-11,10359,2005,4,2289.48
2024-04-11,10142,2000,2,7422.35
2024-04-11,10232,2004,3,7298.71
2024-04-11,10321,2001,3,14042.94
2024-04-11,10199,2007,1,5104.16
2024-04-11,10196,2007,4,18442.76
2024-04-11,10326,2001,1,4178.04
2024-04-11,10404,2000,2,6860.61
2024-04-11,10319,2005,3,1924.26
2024-04-11,10203,2005,2,1345.85
2024-04-11,10384,2009,2,5308.02
2024-04-11,10088,2003,2,642.23
2024-04-11,10071,2006,1,1341.63
2024-04-11,10427,2004,2,5093.43
2024-04-11,10204,2004,2,4485.17
2024-04-11,10485,2001,1,4445.65
2024-04-11,10443,2003,1,295.14
2024-04-11,10288,2009,3,8041.86
